fname,labels,mids,split,audio_path
87703,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
416667,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
186475,"Male_speech_and_man_speaking,Sliding_door,Slam,Speech,Human_voice,Door,Domestic_sounds_and_home_sounds","/m/05zppz,/m/02y_763,/m/07rjzl8,/m/09x0r,/m/09l8g,/m/02dgv,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
93883,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
244457,"Male_speech_and_man_speaking,Trickle_and_dribble,Toilet_flush,Speech,Human_voice,Pour,Liquid,Domestic_sounds_and_home_sounds","/m/05zppz,/m/07pqc89,/m/01jt3m,/m/09x0r,/m/09l8g,/m/07prgkl,/m/04k94,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
80207,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
51228,"Female_speech_and_woman_speaking,Chirp_and_tweet,Train,Speech,Human_voice,Rail_transport,Vehicle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/02zsn,/m/07pggtn,/m/07jdr,/m/09x0r,/m/09l8g,/m/06d_3,/m/07yv9,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
83100,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
426233,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
10188,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
190696,"Cutlery_and_silverware,Chatter,Clapping,Tambourine,Child_speech_and_kid_speaking,Domestic_sounds_and_home_sounds,Human_group_actions,Hands,Percussion,Musical_instrument,Music,Speech,Human_voice","/m/023pjk,/m/07rkbfh,/m/0l15bq,/m/07brj,/m/0ytgt,/t/dd00071,/t/dd00012,/m/0k65p,/m/0l14md,/m/04szw,/m/04rlf,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
141188,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
339935,"Female_speech_and_woman_speaking,Chirp_and_tweet,Water,Bird,Splash_and_splatter,Fowl,Speech,Human_voice,Wild_animals,Animal,Liquid,Bird_vocalization_and_bird_call_and_bird_song,Livestock_and_farm_animals_and_working_animals","/m/02zsn,/m/07pggtn,/m/0838f,/m/015p6,/m/07rrlb6,/m/025rv6n,/m/09x0r,/m/09l8g,/m/01280g,/m/0jbk,/m/04k94,/m/020bb7,/m/0ch8v",,data/FSD50K/FSD50K.eval_audio_16k/
382756,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
189381,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
234996,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
192172,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
189482,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
95665,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
93052,"Speech_synthesizer,Whispering,Speech,Human_voice","/m/0brhx,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
95675,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
87682,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
18291,"Child_speech_and_kid_speaking,Crying_and_sobbing,Human_voice,Speech","/m/0ytgt,/m/0463cq4,/m/09l8g,/m/09x0r",train,data/FSD50K/FSD50K.dev_audio_16k/
209989,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Applause,Clapping,Speech,Human_voice,Human_group_actions,Hands","/m/05zppz,/m/02zsn,/m/028ght,/m/0l15bq,/m/09x0r,/m/09l8g,/t/dd00012,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
217736,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
330853,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
351112,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
246356,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
223294,"Female_speech_and_woman_speaking,Trickle_and_dribble,Chirp_and_tweet,Laughter,Speech,Human_voice,Pour,Liquid,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/02zsn,/m/07pqc89,/m/07pggtn,/m/01j3sz,/m/09x0r,/m/09l8g,/m/07prgkl,/m/04k94,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
274871,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
17643,"Male_speech_and_man_speaking,Yell,Speech,Human_voice,Shout","/m/05zppz,/m/07sr1lc,/m/09x0r,/m/09l8g,/m/07p6fty",train,data/FSD50K/FSD50K.dev_audio_16k/
4204,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77409,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
137933,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
65963,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
2826,"Speech_synthesizer,Speech,Human_voice","/m/0brhx,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
268011,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
416641,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
320660,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
252005,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
174273,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
41296,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
259609,"Speech,Crying_and_sobbing,Human_voice","/m/09x0r,/m/0463cq4,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
244292,"Male_speech_and_man_speaking,Chatter,Cowbell,Speech,Human_voice,Human_group_actions,Bell","/m/05zppz,/m/07rkbfh,/m/0239kh,/m/09x0r,/m/09l8g,/t/dd00012,/m/0395lw",,data/FSD50K/FSD50K.eval_audio_16k/
412769,"Whispering,Speech,Human_voice","/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
82716,"Male_speech_and_man_speaking,Zipper_(clothing),Speech,Human_voice,Domestic_sounds_and_home_sounds","/m/05zppz,/m/01s0vc,/m/09x0r,/m/09l8g,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
316504,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
370994,"Female_speech_and_woman_speaking,Speech_synthesizer,Speech,Human_voice","/m/02zsn,/m/0brhx,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
336769,"Male_speech_and_man_speaking,Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Laughter,Speech,Human_voice,Car,Motor_vehicle_(road),Vehicle,Engine","/m/05zppz,/m/0ltv,/m/07q2z82,/m/01j3sz,/m/09x0r,/m/09l8g,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",,data/FSD50K/FSD50K.eval_audio_16k/
393380,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
104728,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
210276,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Dishes_and_pots_and_pans,Chatter,Chewing_and_mastication,Speech,Human_voice,Domestic_sounds_and_home_sounds,Human_group_actions","/m/05zppz,/m/02zsn,/m/04brg2,/m/07rkbfh,/m/03cczk,/m/09x0r,/m/09l8g,/t/dd00071,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
93923,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
99510,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
249168,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
87704,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
89296,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
86453,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
382589,"Run,Child_speech_and_kid_speaking,Human_group_actions,Shout,Breathing,Human_voice,Respiratory_sounds,Speech","/m/06h7j,/m/0ytgt,/t/dd00012,/m/07p6fty,/m/0lyf6,/m/09l8g,/m/09hlz4,/m/09x0r",,data/FSD50K/FSD50K.eval_audio_16k/
77119,"Male_speech_and_man_speaking,Speech_synthesizer,Speech,Human_voice","/m/05zppz,/m/0brhx,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
34667,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
59599,"Male_speech_and_man_speaking,Yell,Speech,Human_voice,Shout","/m/05zppz,/m/07sr1lc,/m/09x0r,/m/09l8g,/m/07p6fty",,data/FSD50K/FSD50K.eval_audio_16k/
106450,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
416655,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
424786,"Female_speech_and_woman_speaking,Bass_guitar,Male_singing,Wind_instrument_and_woodwind_instrument,Drum_kit,Speech,Human_voice,Musical_instrument,Music,Guitar,Plucked_string_instrument,Percussion,Singing","/m/02zsn,/m/018vs,/t/dd00003,/m/085jw,/m/02hnl,/m/09x0r,/m/09l8g,/m/04szw,/m/04rlf,/m/0342h,/m/0fx80y,/m/0l14md,/m/015lz1",,data/FSD50K/FSD50K.eval_audio_16k/
235031,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77438,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
396992,"Walk_and_footsteps,Chirp_and_tweet,Child_speech_and_kid_speaking,Aircraft,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Vehicle,Speech,Human_voice","/m/07pbtc8,/m/07pggtn,/m/0ytgt,/m/0k5j,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk,/m/07yv9,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
411737,"Male_speech_and_man_speaking,Computer_keyboard,Speech,Human_voice,Typing,Domestic_sounds_and_home_sounds","/m/05zppz,/m/01m2v,/m/09x0r,/m/09l8g,/m/0316dw,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
405267,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
68038,"Screaming,Child_speech_and_kid_speaking,Human_group_actions,Shout,Human_voice,Speech","/m/03qc9zr,/m/0ytgt,/t/dd00012,/m/07p6fty,/m/09l8g,/m/09x0r",train,data/FSD50K/FSD50K.dev_audio_16k/
246363,"Female_speech_and_woman_speaking,Human_voice,Speech","/m/02zsn,/m/09l8g,/m/09x0r",val,data/FSD50K/FSD50K.dev_audio_16k/
234975,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
256353,"Speech_synthesizer,Speech,Human_voice","/m/0brhx,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
422902,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
163289,"Whispering,Speech,Human_voice","/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
92960,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
272492,"Male_speech_and_man_speaking,Walk_and_footsteps,Speech,Human_voice","/m/05zppz,/m/07pbtc8,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
107416,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
47286,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
265359,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
336783,"Male_speech_and_man_speaking,Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Laughter,Speech,Human_voice,Car,Motor_vehicle_(road),Vehicle,Engine","/m/05zppz,/m/0ltv,/m/07q2z82,/m/01j3sz,/m/09x0r,/m/09l8g,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",,data/FSD50K/FSD50K.eval_audio_16k/
92928,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
92922,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
371864,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
424791,"Male_speech_and_man_speaking,Church_bell,Bird_vocalization_and_bird_call_and_bird_song,Speech,Human_voice,Bird,Wild_animals,Animal,Bell","/m/05zppz,/m/03w41f,/m/020bb7,/m/09x0r,/m/09l8g,/m/015p6,/m/01280g,/m/0jbk,/m/0395lw",,data/FSD50K/FSD50K.eval_audio_16k/
210314,"Male_speech_and_man_speaking,Raindrop,Drip,Speech,Human_voice,Rain,Water,Liquid","/m/05zppz,/m/07r10fb,/m/07r5v4s,/m/09x0r,/m/09l8g,/m/06mb1,/m/0838f,/m/04k94",,data/FSD50K/FSD50K.eval_audio_16k/
63335,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
108417,"Female_speech_and_woman_speaking,Whispering,Speech,Human_voice","/m/02zsn,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
200809,"Male_speech_and_man_speaking,Applause,Crowd,Cheering,Clapping,Alarm,Truck,Speech,Human_voice,Human_group_actions,Motor_vehicle_(road),Vehicle,Hands","/m/05zppz,/m/028ght,/m/03qtwd,/m/053hz1,/m/0l15bq,/m/07pp_mv,/m/07r04,/m/09x0r,/m/09l8g,/t/dd00012,/m/012f08,/m/07yv9,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
115536,"Bark,Speech,Human_voice,Dog,Domestic_animals_and_pets,Animal","/m/05tny_,/m/09x0r,/m/09l8g,/m/0bt9lr,/m/068hy,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
236519,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
13778,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
368174,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
137934,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
93886,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
398058,"Female_speech_and_woman_speaking,Speech_synthesizer,Speech,Human_voice","/m/02zsn,/m/0brhx,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
262237,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
241517,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
102308,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
207325,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
113229,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
104420,"Male_speech_and_man_speaking,Bus,Alarm,Engine,Speech,Human_voice,Motor_vehicle_(road),Vehicle","/m/05zppz,/m/01bjv,/m/07pp_mv,/m/02mk9,/m/09x0r,/m/09l8g,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
328660,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
100956,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
371384,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
65687,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
236477,"Male_speech_and_man_speaking,Human_voice,Speech","/m/05zppz,/m/09l8g,/m/09x0r",train,data/FSD50K/FSD50K.dev_audio_16k/
100989,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
236647,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
343165,"Female_speech_and_woman_speaking,Livestock_and_farm_animals_and_working_animals,Speech,Human_voice,Animal","/m/02zsn,/m/0ch8v,/m/09x0r,/m/09l8g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
198463,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
63331,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
366152,"Male_speech_and_man_speaking,Ratchet_and_pawl,Mechanisms,Musical_instrument,Speech,Human_voice,Music","/m/05zppz,/m/02bm9n,/t/dd00077,/m/04szw,/m/09x0r,/m/09l8g,/m/04rlf",,data/FSD50K/FSD50K.eval_audio_16k/
87635,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
147543,"Male_speech_and_man_speaking,Female_singing,Finger_snapping,Laughter,Speech,Human_voice,Singing,Hands","/m/05zppz,/t/dd00004,/m/025_jnm,/m/01j3sz,/m/09x0r,/m/09l8g,/m/015lz1,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
256880,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
213890,"Female_speech_and_woman_speaking,Walk_and_footsteps,Subway_and_metro_and_underground,Sliding_door,Alarm,Speech,Human_voice,Rail_transport,Vehicle,Door,Domestic_sounds_and_home_sounds","/m/02zsn,/m/07pbtc8,/m/0195fx,/m/02y_763,/m/07pp_mv,/m/09x0r,/m/09l8g,/m/06d_3,/m/07yv9,/m/02dgv,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
201914,"Male_speech_and_man_speaking,Singing,Speech,Human_voice","/m/05zppz,/m/015lz1,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
114425,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
316184,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77423,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
236576,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
378252,"Child_speech_and_kid_speaking,Conversation,Siren,Alarm,Speech,Human_voice","/m/0ytgt,/m/01h8n0,/m/03kmc9,/m/07pp_mv,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
189743,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
238207,"Female_speech_and_woman_speaking,Domestic_sounds_and_home_sounds,Speech,Human_voice","/m/02zsn,/t/dd00071,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
59512,"Male_speech_and_man_speaking,Siren,Speech,Human_voice,Alarm","/m/05zppz,/m/03kmc9,/m/09x0r,/m/09l8g,/m/07pp_mv",,data/FSD50K/FSD50K.eval_audio_16k/
258367,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Speech,Human_voice","/m/05zppz,/m/02zsn,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
60162,"Male_speech_and_man_speaking,Cheering,Clapping,Child_speech_and_kid_speaking,Human_group_actions,Speech,Human_voice,Hands","/m/05zppz,/m/053hz1,/m/0l15bq,/m/0ytgt,/t/dd00012,/m/09x0r,/m/09l8g,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
80641,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
33689,"Female_speech_and_woman_speaking,Yell,Speech,Human_voice,Shout","/m/02zsn,/m/07sr1lc,/m/09x0r,/m/09l8g,/m/07p6fty",train,data/FSD50K/FSD50K.dev_audio_16k/
236419,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
404919,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
33655,"Female_speech_and_woman_speaking,Yell,Speech,Human_voice,Shout","/m/02zsn,/m/07sr1lc,/m/09x0r,/m/09l8g,/m/07p6fty",train,data/FSD50K/FSD50K.dev_audio_16k/
371153,"Female_speech_and_woman_speaking,Gull_and_seagull,Waves_and_surf,Speech,Human_voice,Bird,Wild_animals,Animal,Ocean,Water","/m/02zsn,/m/01dwxx,/m/034srq,/m/09x0r,/m/09l8g,/m/015p6,/m/01280g,/m/0jbk,/m/05kq4,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
92938,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
351111,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
336787,"Male_speech_and_man_speaking,Car_passing_by,Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Car,Splash_and_splatter,Speech,Human_voice,Motor_vehicle_(road),Vehicle,Liquid,Engine","/m/05zppz,/t/dd00134,/m/0ltv,/m/07q2z82,/m/0k4j,/m/07rrlb6,/m/09x0r,/m/09l8g,/m/012f08,/m/07yv9,/m/04k94,/m/02mk9",,data/FSD50K/FSD50K.eval_audio_16k/
342258,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
116163,"Male_speech_and_man_speaking,Bark,Shout,Speech,Human_voice,Dog,Domestic_animals_and_pets,Animal","/m/05zppz,/m/05tny_,/m/07p6fty,/m/09x0r,/m/09l8g,/m/0bt9lr,/m/068hy,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
93376,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
203065,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
223521,"Male_speech_and_man_speaking,Yell,Laughter,Speech,Human_voice,Shout","/m/05zppz,/m/07sr1lc,/m/01j3sz,/m/09x0r,/m/09l8g,/m/07p6fty",train,data/FSD50K/FSD50K.dev_audio_16k/
